CustomerID,CustomerSegment,AcquisitionChannel,TenureMonths,SupportCalls,TotalSpend_USD,ChurnStatus
CUST_10254,Basic,Email Marketing,13,0,2197.71,0
CUST_10255,Premium,Facebook Ads,30,5,4019.12,0
CUST_10256,Basic,Facebook Ads,41,1,3035.19,0
CUST_10257,Basic,Facebook Ads,21,5,295.25,1
CUST_10258,Premium,Email Marketing,27,4,3509.68,0
CUST_10259,Standard,Facebook Ads,38,0,693.84,0
CUST_10260,Standard,Google Search,34,6,1953.27,0
CUST_10261,Premium,Facebook Ads,31,1,224.7,0
CUST_10262,Premium,Google Search,8,1,253.27,1
CUST_10263,Premium,Email Marketing,2,5,2433.34,0
CUST_10264,Premium,Organic,3,6,1436.41,0
CUST_10265,Standard,Google Search,9,0,285.1,0
CUST_10266,Basic,Google Search,32,6,176.17,0
CUST_10267,Standard,Google Search,44,2,2689.59,0
CUST_10268,Premium,Facebook Ads,11,UNKNOWN,3426.58,0
CUST_10269,Premium,Email Marketing,13,1,3144.4,1
CUST_10270,Premium,Facebook Ads,36,5,3356.1,0
CUST_10271,Premium,Organic,7,7,2390.86,0
CUST_10272,Standard,Organic,31,1,3644.76,0
CUST_10273,Standard,Organic,41,6,682.55,0
CUST_10274,Basic,Organic,17,5,320.48,1
CUST_10275,Basic,Facebook Ads,17,6,351.67,1
CUST_10276,Premium,Organic,6,6,1008.04,0
CUST_10277,Premium,Google Search,10,0,2590.74,0
CUST_10278,Standard,Organic,28,4,3722.94,0
CUST_10279,Basic,Email Marketing,47,3,188.49,0
CUST_10280,Basic,Facebook Ads,46,4,3402.08,0
CUST_10281,Basic,Google Search,12,6,239.91,1
CUST_10282,Standard,Google Search,6,6,371.05,0
CUST_10283,Standard,Email Marketing,25,6,388.15,0
CUST_10284,Standard,Google Search,16,1,474.21,0
CUST_10285,Premium,Facebook Ads,1,4,2038.9,0
CUST_10286,Premium,Google Search,9,2,2349.83,0
CUST_10287,Premium,Facebook Ads,12,2,253.73,0
CUST_10288,Standard,Facebook Ads,27,6,403.13,0
CUST_10289,Premium,Facebook Ads,6,3,4328.06,0
CUST_10290,Basic,Organic,31,4,563.07,0
CUST_10291,Premium,Facebook Ads,16,3,4480.23,0
CUST_10292,Premium,Email Marketing,45,0,341.54,0
CUST_10293,Standard,Organic,44,7,NaN,0
CUST_10294,Basic,Google Search,29,7,333.49,1
CUST_10295,Basic,Facebook Ads,28,0,1013.15,0
CUST_10296,Premium,Email Marketing,20,7,3479.86,0
CUST_10297,Premium,Organic,24,2,161.58,0
CUST_10298,Premium,Organic,4,5,648.71,0
CUST_10299,Basic,Organic,45,1,1883.3,0
CUST_10300,Premium,Organic,11,3,613.9,0
CUST_10301,Standard,Google Search,5,4,1662.87,0
CUST_10302,Basic,Email Marketing,13,1,4392.73,0
CUST_10303,Standard,Facebook Ads,46,5,2210.01,0
CUST_10304,Premium,Email Marketing,6,3,1614.07,0
CUST_10305,Basic,Facebook Ads,43,2,4010.07,0
CUST_10306,Basic,Facebook Ads,30,7,315.65,1
CUST_10307,Basic,Email Marketing,26,3,3079.18,1
CUST_10308,Basic,Organic,10,4,2463.82,0
CUST_10309,Premium,Email Marketing,32,4,3980.21,0
CUST_10310,Basic,Google Search,35,1,4001.31,0
CUST_10311,Premium,Facebook Ads,36,5,1370.79,0
CUST_10312,Basic,Facebook Ads,23,3,603.05,0
CUST_10313,Basic,Email Marketing,43,1,1969.35,0
CUST_10314,Standard,Organic,30,7,3896.07,0
CUST_10315,Basic,Google Search,22,5,139.57,0
CUST_10316,Premium,Google Search,23,5,2036.36,0
CUST_10317,Premium,Organic,10,2,1454.96,0
CUST_10318,Standard,Organic,39,7,617.63,1
CUST_10319,Basic,Google Search,3,5,269.89,1
CUST_10320,Premium,Organic,27,1,1402.83,0
CUST_10321,Standard,Organic,44,5,2902.49,0
CUST_10322,Standard,Facebook Ads,42,5,3545.42,0
CUST_10323,Premium,Organic,21,3,536.63,0
CUST_10324,Premium,Organic,16,5,3488.25,0
CUST_10325,Basic,Facebook Ads,47,0,2406.64,0
CUST_10326,Basic,Facebook Ads,33,3,2391.91,0
CUST_10327,Standard,Email Marketing,16,7,342.35,0
CUST_10328,Premium,Google Search,4,7,1771.68,0
CUST_10329,Basic,Organic,45,2,1294.53,0
CUST_10330,Standard,Email Marketing,41,7,1206.89,0
CUST_10331,Premium,Google Search,20,7,3754.97,0
CUST_10332,Premium,Facebook Ads,2,3,3787.62,0
CUST_10333,Standard,Google Search,8,6,485.08,1
CUST_10334,Standard,Google Search,38,4,4151.71,0
CUST_10335,Premium,Facebook Ads,14,5,1316.19,0
CUST_10336,Standard,Facebook Ads,48,2,291.23,0
CUST_10337,Basic,Email Marketing,48,3,1170.8,0
CUST_10338,Standard,Email Marketing,8,7,1585.79,1
CUST_10339,Standard,Organic,41,0,4182.99,0
CUST_10340,Standard,Organic,28,0,2981.52,0
CUST_10341,Standard,Email Marketing,44,2,3045.13,0
CUST_10342,Standard,Google Search,19,1,1949.48,0
CUST_10343,Standard,Email Marketing,35,3,3244.96,0
CUST_10344,Basic,Organic,4,5,240.98,0
CUST_10345,Basic,Facebook Ads,28,1,1901.5,0
CUST_10346,Standard,Google Search,14,3,513.51,0
CUST_10347,Standard,Google Search,33,1,2085.95,1
CUST_10348,Basic,Google Search,17,1,2896.43,0
CUST_10349,Standard,Google Search,16,0,248.81,0
CUST_10350,Standard,Email Marketing,16,7,2044.87,0
CUST_10351,Premium,Google Search,21,7,3840.2,0
CUST_10352,Standard,Organic,13,0,1130.5,0
CUST_10353,Basic,Google Search,34,4,4300.19,0
CUST_10354,Premium,Google Search,43,4,3873.13,0
CUST_10355,Basic,Organic,37,3,236.85,0
CUST_10356,Premium,Organic,30,6,1427.32,0
CUST_10357,Standard,Organic,22,1,2022.67,0
CUST_10358,Premium,Email Marketing,35,4,1777.99,0
CUST_10359,Basic,Email Marketing,1,0,4407.1,0
CUST_10360,Premium,Organic,17,0,4329.27,0
CUST_10361,Basic,Facebook Ads,32,0,1003.0,0
CUST_10362,Standard,Facebook Ads,42,6,1057.86,0
CUST_10363,Premium,Organic,4,2,3018.44,0
CUST_10364,Basic,Email Marketing,21,1,1120.79,0
CUST_10365,Standard,Google Search,13,1,3593.81,0
CUST_10366,Premium,Organic,19,6,264.87,0
CUST_10367,Premium,Google Search,23,7,3012.92,1
CUST_10368,Standard,Facebook Ads,42,2,1990.66,0
CUST_10369,Standard,Google Search,12,6,2553.14,0
CUST_10370,Premium,Organic,17,3,2302.48,0
CUST_10371,Premium,Google Search,48,5,2966.08,0
CUST_10372,Premium,Email Marketing,2,3,2310.62,0
CUST_10373,Standard,Organic,14,2,NaN,0
CUST_10374,Premium,Google Search,6,4,4411.43,1
CUST_10375,Standard,Facebook Ads,11,3,2757.5,0
CUST_10376,Basic,Email Marketing,31,5,263.13,1
CUST_10377,Standard,Google Search,23,5,4190.66,0
CUST_10378,Basic,Email Marketing,26,2,771.07,0
CUST_10379,Premium,Email Marketing,26,3,3544.43,0
CUST_10380,Premium,Email Marketing,5,7,3495.37,0
CUST_10381,Basic,Email Marketing,22,7,396.25,1
CUST_10382,Premium,Google Search,46,1,353.67,0
CUST_10383,Standard,Organic,14,3,2511.46,0
CUST_10384,Basic,Organic,38,1,651.23,0
CUST_10385,Basic,Organic,42,6,147.69,0
CUST_10386,Basic,Facebook Ads,11,5,188.96,1
CUST_10387,Basic,Google Search,7,2,2844.13,0
CUST_10388,Premium,Email Marketing,7,1,3007.93,1
CUST_10389,Basic,Google Search,14,6,119.02,1
CUST_10390,Basic,Organic,9,4,656.9,0
CUST_10391,Premium,Email Marketing,6,6,2976.83,0
CUST_10392,Standard,Facebook Ads,34,7,2628.91,0
CUST_10393,Basic,Facebook Ads,31,3,534.55,0
CUST_10394,Premium,Organic,21,4,4251.83,0
CUST_10395,Basic,Organic,40,0,3680.95,0
CUST_10396,Basic,Email Marketing,12,2,3275.22,0
CUST_10397,Standard,Email Marketing,21,3,2950.04,0
CUST_10398,Basic,Google Search,26,5,219.72,0
CUST_10399,Basic,Organic,40,4,2496.29,0
CUST_10400,Premium,Organic,43,4,1129.19,0
CUST_10401,Standard,Organic,9,6,471.52,0
CUST_10402,Standard,Organic,16,2,1536.11,0
CUST_10403,Standard,Organic,20,2,1642.46,0
CUST_10404,Basic,Facebook Ads,45,0,2163.78,0
CUST_10405,Basic,Email Marketing,30,0,451.01,0
CUST_10406,Basic,Facebook Ads,8,3,676.15,0
CUST_10407,Basic,Facebook Ads,7,6,215.9,1
CUST_10408,Basic,Email Marketing,11,3,2895.43,1
CUST_10409,Standard,Organic,35,7,4007.7,0
CUST_10410,Basic,Organic,7,3,2052.97,0
CUST_10411,Standard,Organic,7,3,3344.86,0
CUST_10412,Basic,Google Search,35,5,99.75,1
CUST_10413,Standard,Facebook Ads,41,6,3365.47,0
CUST_10414,Standard,Facebook Ads,2,4,661.81,0
CUST_10415,Standard,Google Search,36,4,1718.19,0
CUST_10416,Premium,Facebook Ads,7,2,782.14,1
CUST_10417,Premium,Google Search,38,5,1645.31,0
CUST_10418,Standard,Email Marketing,10,0,883.47,0
CUST_10419,Standard,Email Marketing,46,2,1605.03,0
CUST_10420,Standard,Organic,13,5,373.66,0
CUST_10421,Standard,Google Search,47,5,1697.94,0
CUST_10422,Standard,Google Search,25,7,4193.54,0
CUST_10423,Premium,Google Search,19,5,1425.03,1
CUST_10424,Standard,Facebook Ads,10,4,3966.27,0
CUST_10425,Basic,Google Search,32,2,2832.47,0
CUST_10426,Premium,Organic,4,5,2817.32,0
CUST_10427,Standard,Email Marketing,23,0,2032.27,0
CUST_10428,Premium,Email Marketing,22,0,3017.02,0
CUST_10429,Premium,Email Marketing,24,3,2032.62,0
CUST_10430,Standard,Organic,43,6,1811.53,0
CUST_10431,Standard,Organic,44,5,2986.62,0
CUST_10432,Standard,Organic,5,6,4075.63,0
CUST_10433,Standard,Google Search,22,7,1551.94,0
CUST_10434,Standard,Google Search,16,2,1476.53,0
CUST_10435,Standard,Facebook Ads,35,5,4109.93,0
CUST_10436,Standard,Google Search,41,6,952.89,0
CUST_10437,Premium,Email Marketing,6,7,3263.5,1
CUST_10438,Standard,Organic,16,6,1788.55,0
CUST_10439,Premium,Google Search,20,6,NaN,0
CUST_10440,Premium,Facebook Ads,14,1,3076.29,0
CUST_10441,Standard,Email Marketing,11,0,2428.57,1
CUST_10442,Basic,Facebook Ads,16,7,319.16,1
CUST_10443,Standard,Organic,30,2,1968.23,0
CUST_10444,Premium,Facebook Ads,32,5,3792.49,1
CUST_10445,Standard,Facebook Ads,14,3,2966.71,0
CUST_10446,Premium,Google Search,24,7,2707.01,0
CUST_10447,Premium,Email Marketing,42,0,4432.27,0
CUST_10448,Basic,Organic,28,2,3956.31,0
CUST_10449,Basic,Organic,41,1,653.89,0
CUST_10450,Standard,Email Marketing,24,7,3937.11,1
CUST_10451,Standard,Organic,7,5,1175.17,0
CUST_10452,Standard,Organic,20,7,3652.02,0
CUST_10453,Standard,Email Marketing,3,6,3091.47,0
CUST_10454,Standard,Organic,24,3,2516.27,0
CUST_10455,Basic,Organic,35,4,2195.81,0
CUST_10456,Basic,Facebook Ads,17,3,2764.78,1
CUST_10457,Standard,Google Search,16,1,1823.16,0
CUST_10458,Basic,Google Search,45,3,4121.67,0
CUST_10459,Basic,Facebook Ads,7,4,1179.48,0
CUST_10460,Standard,Facebook Ads,4,7,189.4,0
CUST_10461,Premium,Facebook Ads,48,0,793.82,0
CUST_10462,Premium,Organic,4,7,3362.59,1
CUST_10463,Basic,Email Marketing,6,4,705.52,0
CUST_10464,Premium,Email Marketing,18,3,4081.97,0
CUST_10465,Premium,Organic,1,2,437.17,0
CUST_10466,Standard,Google Search,27,6,3174.35,0
CUST_10467,Standard,Email Marketing,44,0,3881.43,0
CUST_10468,Standard,Email Marketing,3,7,604.46,0
CUST_10469,Standard,Facebook Ads,26,4,2580.79,0
CUST_10470,Basic,Email Marketing,48,2,2414.04,0
CUST_10471,Standard,Organic,33,4,2751.94,0
CUST_10472,Basic,Email Marketing,30,7,NaN,0
CUST_10473,Standard,Email Marketing,21,4,3105.94,0
CUST_10474,Premium,Google Search,33,5,3718.46,0
CUST_10475,Basic,Google Search,13,4,1413.36,0
CUST_10476,Premium,Organic,32,0,3145.17,1
CUST_10477,Standard,Google Search,11,3,2481.69,0
CUST_10478,Standard,Email Marketing,28,6,3324.87,1
CUST_10479,Basic,Organic,39,7,136.78,1
CUST_10480,Standard,Facebook Ads,42,4,1157.42,0
CUST_10481,Premium,Email Marketing,23,7,894.72,0
CUST_10482,Standard,Organic,38,6,825.08,0
CUST_10483,Premium,Email Marketing,39,4,3651.69,0
CUST_10484,Standard,Organic,12,6,2719.13,1
CUST_10485,Premium,Facebook Ads,15,2,1611.0,0
CUST_10486,Premium,Email Marketing,43,0,3818.99,0
CUST_10487,Basic,Facebook Ads,36,2,2650.83,0
CUST_10488,Standard,Organic,5,4,3530.97,0
CUST_10489,Basic,Email Marketing,15,5,398.4,1
CUST_10490,Premium,Google Search,23,6,1799.53,0
CUST_10491,Premium,Google Search,41,1,3704.12,0
CUST_10492,Premium,Facebook Ads,8,4,NaN,0
CUST_10493,Standard,Organic,39,7,2905.22,0
CUST_10494,Standard,Facebook Ads,31,6,1041.06,0
CUST_10495,Premium,Organic,6,7,1215.35,0
CUST_10496,Standard,Email Marketing,6,0,3065.58,0
CUST_10497,Basic,Google Search,40,6,365.07,1
CUST_10498,Premium,Email Marketing,31,7,1463.07,0
CUST_10499,Basic,Organic,25,4,1441.51,0
CUST_10500,Basic,Organic,23,4,424.49,0
CUST_10501,Basic,Organic,36,5,328.42,1
CUST_10502,Basic,Google Search,17,1,4211.43,0
CUST_10503,Premium,Facebook Ads,48,3,873.9,0
CUST_10504,Premium,Google Search,19,6,4493.18,0
CUST_10505,Basic,Google Search,36,5,340.73,1
CUST_10506,Premium,Google Search,20,3,3598.98,0
CUST_10507,Premium,Google Search,9,2,1831.98,0
CUST_10508,Premium,Email Marketing,33,4,3912.12,0
CUST_10509,Standard,Facebook Ads,13,UNKNOWN,1628.56,0
CUST_10510,Premium,Email Marketing,26,3,757.53,0
CUST_10511,Premium,Facebook Ads,10,6,3089.5,0
CUST_10512,Standard,Email Marketing,23,3,2779.69,1
CUST_10513,Basic,Organic,37,1,263.65,0
CUST_10514,Premium,Organic,1,1,3685.9,0
CUST_10515,Premium,Email Marketing,3,3,1734.78,0
CUST_10516,Standard,Google Search,16,1,4247.74,0
CUST_10517,Premium,Facebook Ads,18,6,2071.81,0
CUST_10518,Premium,Email Marketing,25,2,3453.74,1
CUST_10519,Standard,Google Search,1,3,645.07,0
CUST_10520,Basic,Facebook Ads,13,6,297.29,1
CUST_10521,Standard,Facebook Ads,42,4,2943.2,0
CUST_10522,Basic,Facebook Ads,27,6,225.44,1
CUST_10523,Basic,Email Marketing,31,6,288.77,1
CUST_10524,Premium,Email Marketing,14,7,281.86,0
CUST_10525,Premium,Organic,38,2,4080.95,0
CUST_10526,Standard,Facebook Ads,3,6,484.2,0
CUST_10527,Standard,Facebook Ads,15,0,1815.3,0
CUST_10528,Standard,Google Search,35,2,3201.83,0
CUST_10529,Premium,Organic,46,0,3031.97,0
CUST_10530,Standard,Organic,31,1,2250.67,1
CUST_10531,Premium,Organic,41,0,684.67,0
CUST_10532,Standard,Email Marketing,28,3,2669.9,0
CUST_10533,Basic,Google Search,9,5,90.54,1
CUST_10534,Standard,Facebook Ads,26,2,3810.27,0
CUST_10535,Basic,Facebook Ads,27,6,99.05,1
CUST_10536,Premium,Organic,22,3,1393.21,0
CUST_10537,Premium,Google Search,33,2,1667.49,0
CUST_10538,Premium,Google Search,46,6,1796.89,0
CUST_10539,Basic,Organic,11,0,784.39,0
CUST_10540,Premium,Google Search,2,2,258.59,0
CUST_10541,Premium,Email Marketing,17,0,2346.5,0
CUST_10542,Standard,Email Marketing,7,7,3978.65,0
CUST_10543,Basic,Google Search,23,5,227.36,0
CUST_10544,Standard,Facebook Ads,42,6,503.42,0
CUST_10545,Basic,Google Search,20,0,3331.79,0
CUST_10546,Premium,Facebook Ads,5,1,3506.37,0
CUST_10547,Basic,Email Marketing,44,6,301.3,1
CUST_10548,Premium,Email Marketing,48,2,4442.91,0
CUST_10549,Premium,Facebook Ads,10,5,2552.04,0
CUST_10550,Standard,Google Search,11,4,1154.89,0
CUST_10551,Basic,Google Search,42,0,711.55,0
CUST_10552,Standard,Organic,37,2,4054.72,0
CUST_10553,Basic,Organic,31,3,3900.84,0
CUST_10554,Basic,Email Marketing,43,0,4096.54,0
CUST_10555,Basic,Organic,8,2,1751.64,0
CUST_10556,Basic,Google Search,3,3,4270.85,0
CUST_10557,Standard,Facebook Ads,14,5,NaN,0
CUST_10558,Premium,Email Marketing,24,4,3556.87,0
CUST_10559,Premium,Google Search,25,4,3810.89,0
CUST_10560,Standard,Organic,7,0,1687.13,0
CUST_10561,Standard,Google Search,27,2,1579.93,0
CUST_10562,Standard,Google Search,42,3,3475.83,0
CUST_10563,Premium,Organic,27,5,3235.65,0
CUST_10564,Premium,Google Search,27,6,1061.75,0
CUST_10565,Basic,Email Marketing,29,1,1951.4,0
CUST_10566,Standard,Email Marketing,25,7,638.54,0
CUST_10567,Basic,Email Marketing,36,1,4204.89,0
CUST_10568,Basic,Email Marketing,34,1,2451.64,0
CUST_10569,Basic,Google Search,21,7,298.06,1
CUST_10570,Basic,Email Marketing,39,1,3625.72,0
CUST_10571,Premium,Organic,44,1,2967.09,0
CUST_10572,Premium,Facebook Ads,6,7,3148.41,0
CUST_10573,Premium,Email Marketing,11,4,1873.79,0
CUST_10574,Premium,Email Marketing,22,6,1092.35,0
CUST_10575,Basic,Email Marketing,30,7,335.63,1
CUST_10576,Standard,Google Search,10,6,1244.29,0
CUST_10577,Basic,Organic,24,0,970.05,0
CUST_10578,Basic,Organic,14,6,89.49,1
CUST_10579,Basic,Google Search,32,1,2004.02,0
CUST_10580,Basic,Google Search,9,7,74.04,1
CUST_10581,Standard,Facebook Ads,5,3,1559.02,0
CUST_10582,Premium,Email Marketing,11,6,3692.92,1
CUST_10583,Basic,Facebook Ads,16,6,50.42,1
CUST_10584,Premium,Email Marketing,15,5,1047.58,0
CUST_10585,Premium,Organic,16,7,3187.03,0
CUST_10586,Basic,Facebook Ads,47,5,97.15,1
CUST_10587,Basic,Organic,15,7,324.58,1
CUST_10588,Standard,Facebook Ads,21,2,3008.47,0
CUST_10589,Premium,Facebook Ads,38,1,2257.4,0
CUST_10590,Basic,Email Marketing,30,6,294.37,1
CUST_10591,Standard,Facebook Ads,20,7,2901.05,0
CUST_10592,Premium,Email Marketing,45,4,2544.68,0
CUST_10593,Standard,Organic,38,5,3464.83,0
CUST_10594,Standard,Google Search,24,5,512.26,0
CUST_10595,Basic,Google Search,18,4,3189.97,0
CUST_10596,Basic,Google Search,30,4,NaN,1
CUST_10597,Basic,Organic,31,5,371.29,0
CUST_10598,Basic,Organic,28,0,2447.93,0
CUST_10599,Basic,Google Search,4,3,4187.36,0
CUST_10600,Basic,Facebook Ads,25,3,153.6,0
CUST_10601,Standard,Google Search,37,4,1299.66,0
CUST_10602,Standard,Organic,23,1,2821.18,0
CUST_10603,Premium,Google Search,20,3,1933.73,0
CUST_10604,Standard,Google Search,26,2,503.59,0
CUST_10605,Basic,Google Search,7,6,298.95,1
CUST_10606,Premium,Email Marketing,34,5,561.84,0
CUST_10607,Premium,Organic,12,2,3427.6,0
CUST_10608,Basic,Facebook Ads,16,1,2629.61,0
CUST_10609,Premium,Google Search,34,0,3085.28,0
CUST_10610,Basic,Organic,24,3,2912.09,0
CUST_10611,Standard,Email Marketing,14,7,713.96,0
CUST_10612,Premium,Facebook Ads,30,7,508.99,0
CUST_10613,Basic,Facebook Ads,15,5,79.94,0
CUST_10614,Premium,Organic,32,3,781.15,0
CUST_10615,Basic,Google Search,21,6,318.65,1
CUST_10616,Premium,Google Search,19,4,1947.55,0
CUST_10617,Premium,Organic,47,1,2620.5,1
CUST_10618,Basic,Google Search,11,5,136.16,1
CUST_10619,Basic,Organic,38,0,1060.65,1
CUST_10620,Premium,Organic,26,6,3892.99,0
CUST_10621,Premium,Email Marketing,34,UNKNOWN,3023.06,0
CUST_10622,Basic,Organic,4,0,3529.11,1
CUST_10623,Basic,Email Marketing,19,4,593.59,1
CUST_10624,Standard,Organic,8,0,3925.49,0
CUST_10625,Standard,Email Marketing,1,1,325.09,0
CUST_10626,Standard,Facebook Ads,15,6,2786.95,0
CUST_10627,Basic,Organic,23,6,399.08,0
CUST_10628,Basic,Organic,9,2,3906.05,0
CUST_10629,Basic,Facebook Ads,29,7,330.88,1
CUST_10630,Basic,Organic,13,7,254.4,0
CUST_10631,Premium,Email Marketing,48,5,1009.91,0
CUST_10632,Basic,Facebook Ads,23,0,2195.13,0
CUST_10633,Standard,Organic,6,0,1645.65,0
CUST_10634,Premium,Google Search,45,4,4253.56,0
CUST_10635,Basic,Email Marketing,32,7,107.28,1
CUST_10636,Premium,Facebook Ads,29,0,3464.67,0
CUST_10637,Premium,Facebook Ads,37,7,3513.97,0
CUST_10638,Standard,Google Search,5,5,461.83,0
CUST_10639,Premium,Email Marketing,20,7,2484.06,0
CUST_10640,Standard,Google Search,27,7,2418.89,0
CUST_10641,Standard,Organic,6,4,1518.19,0
CUST_10642,Premium,Organic,28,4,263.57,0
CUST_10643,Basic,Facebook Ads,4,1,594.21,0
CUST_10644,Standard,Google Search,23,2,3646.17,0
CUST_10645,Premium,Organic,12,2,1383.89,0
CUST_10646,Premium,Organic,38,4,837.83,0
CUST_10647,Standard,Facebook Ads,27,3,1342.37,1
CUST_10648,Standard,Email Marketing,34,6,3938.61,0
CUST_10649,Basic,Email Marketing,38,2,3915.15,0
CUST_10650,Basic,Organic,1,3,3981.2,0
CUST_10651,Standard,Facebook Ads,46,1,3431.08,0
CUST_10652,Basic,Email Marketing,39,7,304.07,1
CUST_10653,Standard,Facebook Ads,7,4,2040.15,0
CUST_10654,Premium,Facebook Ads,48,4,961.61,0
CUST_10655,Standard,Organic,4,0,4428.99,0
CUST_10656,Standard,Organic,19,5,924.4,0
CUST_10657,Standard,Email Marketing,26,3,3227.19,0
CUST_10658,Premium,Google Search,33,7,1829.55,0
CUST_10659,Basic,Email Marketing,8,4,608.75,0
CUST_10660,Basic,Organic,48,5,59.81,1
CUST_10661,Standard,Email Marketing,38,1,4082.99,0
CUST_10662,Basic,Facebook Ads,1,3,556.11,0
CUST_10663,Standard,Google Search,18,4,783.8,0
CUST_10664,Basic,Facebook Ads,7,6,282.7,0
CUST_10665,Standard,Facebook Ads,39,1,2721.32,0
CUST_10666,Premium,Google Search,41,0,4117.72,0
CUST_10667,Basic,Organic,21,2,2971.01,1
CUST_10668,Standard,Google Search,10,6,2045.76,0
CUST_10669,Premium,Facebook Ads,10,1,4123.81,0
CUST_10670,Standard,Email Marketing,13,2,453.5,0
CUST_10671,Premium,Email Marketing,29,0,1621.76,0
CUST_10672,Standard,Organic,23,4,2990.07,0
CUST_10673,Standard,Google Search,25,7,3367.42,0
CUST_10674,Standard,Facebook Ads,40,4,NaN,0
CUST_10675,Premium,Email Marketing,6,UNKNOWN,1110.97,1
CUST_10676,Premium,Email Marketing,36,4,2832.53,0
CUST_10677,Premium,Email Marketing,22,0,2031.91,0
CUST_10678,Basic,Google Search,32,3,3206.57,0
CUST_10679,Standard,Google Search,22,7,4467.69,0
CUST_10680,Basic,Facebook Ads,14,7,140.81,1
CUST_10681,Premium,Email Marketing,43,3,4420.4,0
CUST_10682,Basic,Organic,9,7,234.34,1
CUST_10683,Basic,Google Search,3,2,275.86,0
CUST_10684,Standard,Email Marketing,30,2,3853.59,0
CUST_10685,Basic,Organic,29,0,1107.01,0
CUST_10686,Standard,Email Marketing,5,4,395.43,0
CUST_10687,Standard,Facebook Ads,24,6,2794.23,0
CUST_10688,Premium,Facebook Ads,35,5,454.78,0
CUST_10689,Basic,Google Search,16,2,1570.59,0
CUST_10690,Premium,Facebook Ads,12,4,644.32,0
CUST_10691,Premium,Email Marketing,25,5,2878.83,0
CUST_10692,Premium,Google Search,28,4,3410.24,0
CUST_10693,Standard,Google Search,3,6,595.37,0
CUST_10694,Premium,Google Search,25,6,2590.84,0
CUST_10695,Standard,Organic,34,0,2411.49,0
CUST_10696,Basic,Facebook Ads,8,5,367.55,1
CUST_10697,Standard,Email Marketing,47,4,3527.57,0
CUST_10698,Basic,Facebook Ads,1,3,2902.84,0
CUST_10699,Standard,Google Search,18,4,4219.88,0
CUST_10700,Premium,Email Marketing,16,7,355.75,0
CUST_10701,Standard,Email Marketing,24,3,1430.4,0
CUST_10702,Premium,Organic,35,3,1014.99,1
CUST_10703,Standard,Facebook Ads,1,4,1936.5,1
CUST_10704,Standard,Email Marketing,14,4,3107.03,0
CUST_10705,Basic,Email Marketing,37,3,1169.58,0
CUST_10706,Premium,Google Search,10,6,2925.86,0
CUST_10707,Premium,Google Search,13,1,4420.99,0
CUST_10708,Standard,Google Search,33,7,4300.68,0
CUST_10709,Standard,Organic,37,6,1485.32,0
CUST_10710,Basic,Email Marketing,6,6,283.55,1
CUST_10711,Standard,Email Marketing,47,2,1888.41,0
CUST_10712,Standard,Facebook Ads,2,3,822.19,0
CUST_10713,Premium,Facebook Ads,46,5,2587.03,0
CUST_10714,Basic,Google Search,23,2,3086.53,0
CUST_10715,Premium,Email Marketing,38,7,2783.87,0
CUST_10716,Premium,Organic,48,7,3102.48,0
CUST_10717,Standard,Email Marketing,13,0,2841.15,0
CUST_10718,Premium,Google Search,18,6,598.27,0
CUST_10719,Basic,Facebook Ads,36,3,1582.4,0
CUST_10720,Standard,Email Marketing,3,6,3688.79,0
CUST_10721,Standard,Google Search,41,4,3544.32,0
CUST_10722,Basic,Email Marketing,8,0,601.49,0
CUST_10723,Premium,Organic,47,6,2970.73,0
CUST_10724,Standard,Email Marketing,26,5,3973.5,0
CUST_10725,Premium,Google Search,40,6,974.04,0
CUST_10726,Premium,Facebook Ads,34,4,4498.02,0
CUST_10727,Premium,Email Marketing,2,3,3112.14,1
CUST_10728,Basic,Email Marketing,6,5,227.71,1
CUST_10729,Basic,Organic,45,2,4197.97,1
CUST_10730,Premium,Facebook Ads,7,7,2398.77,0
CUST_10731,Basic,Email Marketing,2,6,263.56,1
CUST_10732,Premium,Facebook Ads,40,0,1056.47,0
CUST_10733,Premium,Facebook Ads,38,0,3876.54,0
CUST_10734,Basic,Google Search,42,4,4374.84,0
CUST_10735,Basic,Email Marketing,39,4,1455.21,0
CUST_10736,Premium,Email Marketing,35,0,4045.62,0
CUST_10737,Premium,Facebook Ads,2,2,2993.44,0
CUST_10738,Basic,Email Marketing,26,1,1215.3,0
CUST_10739,Premium,Organic,23,2,1095.34,0
CUST_10740,Basic,Email Marketing,16,1,4385.59,0
CUST_10741,Standard,Email Marketing,12,4,999.51,0
CUST_10742,Basic,Email Marketing,20,6,98.77,1
CUST_10743,Premium,Google Search,7,4,3551.86,0
CUST_10744,Standard,Google Search,13,2,4134.35,0
CUST_10745,Standard,Organic,17,2,NaN,0
CUST_10746,Premium,Facebook Ads,37,3,2247.98,0
CUST_10747,Standard,Email Marketing,30,5,981.93,0
CUST_10748,Premium,Organic,19,2,1441.28,0
CUST_10749,Basic,Facebook Ads,25,5,374.22,1
CUST_10750,Basic,Organic,37,7,144.26,1
CUST_10751,Standard,Facebook Ads,38,1,3073.21,0
CUST_10752,Basic,Google Search,44,7,289.88,1
CUST_10753,Basic,Email Marketing,20,4,2490.17,0
CUST_10754,Standard,Facebook Ads,36,3,643.39,0
CUST_10755,Basic,Google Search,20,2,2912.75,0
CUST_10756,Premium,Facebook Ads,4,2,1475.72,0
